x,y,region,country,reportingDate,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,elevation,dominant_land_cover,X5_Ct_2010_Da,X5_Bf_2010_Da,lumpy
22.280426,42.206108,Europe,North Macedonia,18/07/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.0903,42.271791,Europe,North Macedonia,18/07/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.272058,42.305029,Europe,North Macedonia,18/07/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.309779,42.246415,Europe,North Macedonia,18/07/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.045777,41.808763,Europe,North Macedonia,18/07/2016,81.1,6.7,23.8,0.6,25.3,-2.7,0.7,4.1,5.2,7.26,185,2,323.7505799,0.091323295,1
22.275563,41.779417,Europe,North Macedonia,18/07/2016,81.1,6.7,23.8,0.6,25.3,-2.7,0.7,4.1,5.2,7.26,185,2,323.7505799,0.091323295,1
22.177116,42.024145,Europe,North Macedonia,18/07/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.145435,42.022698,Europe,North Macedonia,18/07/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.23436,41.988672,Europe,North Macedonia,18/07/2016,81.1,6.7,23.8,0.6,25.3,-2.7,0.7,4.1,5.2,7.26,185,2,323.7505799,0.091323295,1
22.122425,42.000021,Europe,North Macedonia,18/07/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.329275,41.754604,Europe,North Macedonia,18/07/2016,81.1,6.7,23.8,0.6,25.3,-2.7,0.7,4.1,5.2,7.26,185,2,323.7505799,0.091323295,1
22.284044,41.995437,Europe,North Macedonia,18/07/2016,81.1,6.7,23.8,0.6,25.3,-2.7,0.7,4.1,5.2,7.26,185,2,323.7505799,0.091323295,1
22.209484,41.752474,Europe,North Macedonia,18/07/2016,81.1,6.7,23.8,0.6,25.3,-2.7,0.7,4.1,5.2,7.26,185,2,323.7505799,0.091323295,1
22.332741,41.785419,Europe,North Macedonia,18/07/2016,81.1,6.7,23.8,0.6,25.3,-2.7,0.7,4.1,5.2,7.26,185,2,323.7505799,0.091323295,1
22.118647,42.168528,Europe,North Macedonia,18/07/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.348254,42.25625,Europe,North Macedonia,18/07/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.197539,42.024735,Europe,North Macedonia,18/07/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.162796,41.98213,Europe,North Macedonia,18/07/2016,81.1,6.7,23.8,0.6,25.3,-2.7,0.7,4.1,5.2,7.26,185,2,323.7505799,0.091323295,1
22.382859,41.705365,Europe,North Macedonia,18/07/2016,81.1,6.7,23.8,0.6,25.3,-2.7,0.7,4.1,5.2,7.26,185,2,323.7505799,0.091323295,1
22.381053,41.741468,Europe,North Macedonia,18/07/2016,81.1,6.7,23.8,0.6,25.3,-2.7,0.7,4.1,5.2,7.26,185,2,323.7505799,0.091323295,1
21.449947,43.295573,Europe,Serbia,15/07/2016,85.1,5.8,25.88,0.6,36.7,-4.6,-1.7,1.2,4.2,7.88,152,2,766.1553727,0,1
22.125306,42.442395,Europe,Serbia,15/07/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.125306,42.442395,Europe,Serbia,15/07/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.11262,42.397676,Europe,Serbia,15/07/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
21.642718,44.393409,Europe,Serbia,15/07/2016,84,5.3,25.15,0.6,31.8,-3.9,-1.2,1.5,4.4,8.35,160,2,360.6174874,0,1
22.098591,43.885852,Europe,Serbia,15/07/2016,86,5.4,24.71,0.6,32.2,-3.5,-0.8,1.9,4.6,7.8,152,4,308.5093377,0,1
22.098591,43.885852,Europe,Serbia,15/07/2016,86,5.4,24.71,0.6,32.2,-3.5,-0.8,1.9,4.6,7.8,152,4,308.5093377,0,1
22.098591,43.885852,Europe,Serbia,15/07/2016,86,5.4,24.71,0.6,32.2,-3.5,-0.8,1.9,4.6,7.8,152,4,308.5093377,0,1
22.17483,43.909363,Europe,Serbia,15/07/2016,86,5.4,24.71,0.6,32.2,-3.5,-0.8,1.9,4.6,7.8,152,4,308.5093377,0,1
22.953797,43.109752,Europe,Serbia,15/07/2016,86.1,5.8,26.68,0.7,30.5,-5.4,-2.5,0.4,3.8,7.98,155,2,188.3163258,0,1
22.953797,43.109752,Europe,Serbia,15/07/2016,86.1,5.8,26.68,0.7,30.5,-5.4,-2.5,0.4,3.8,7.98,155,2,188.3163258,0,1
22.043123,42.543213,Europe,Serbia,15/07/2016,83.9,6.2,26.19,0.7,28.7,-4.9,-1.8,1.3,4.1,8.41,198,4,156.8329071,0,1
21.807609,42.506618,Europe,Serbia,15/07/2016,85.2,6,25.04,0.6,29.9,-3.8,-0.8,2.2,4.6,8.5,185,4,500.0567729,0,1
22.27619,42.48233,Europe,Serbia,15/07/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.25846,42.30916,Europe,North Macedonia,15/07/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.387819,42.503642,Europe,Serbia,15/07/2016,83.9,6.2,26.19,0.7,28.7,-4.9,-1.8,1.3,4.1,8.41,198,4,156.8329071,0,1
21.884658,42.705709,Europe,Serbia,15/07/2016,85.2,6,25.04,0.6,29.9,-3.8,-0.8,2.2,4.6,8.5,185,4,500.0567729,0,1
21.906695,42.66612,Europe,Serbia,15/07/2016,85.2,6,25.04,0.6,29.9,-3.8,-0.8,2.2,4.6,8.5,185,4,500.0567729,0,1
21.884658,42.705709,Europe,Serbia,15/07/2016,85.2,6,25.04,0.6,29.9,-3.8,-0.8,2.2,4.6,8.5,185,4,500.0567729,0,1
22.410483,43.002403,Europe,Serbia,15/07/2016,85.9,5.8,25.88,0.6,30.5,-4.6,-1.7,1.2,4.3,7.84,191,4,46.89790317,0,1
22.099514,43.884754,Europe,Serbia,15/07/2016,86,5.4,24.71,0.6,32.2,-3.5,-0.8,1.9,4.6,7.8,152,4,308.5093377,0,1
22.099514,43.884754,Europe,Serbia,15/07/2016,86,5.4,24.71,0.6,32.2,-3.5,-0.8,1.9,4.6,7.8,152,4,308.5093377,0,1
22.396938,43.97222,Europe,Serbia,15/07/2016,86,5.4,24.71,0.6,32.2,-3.5,-0.8,1.9,4.6,7.8,152,4,308.5093377,0,1
22.06355,42.436466,Europe,Serbia,15/07/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.088849,42.486652,Europe,Serbia,15/07/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.176332,42.552623,Europe,Serbia,15/07/2016,83.9,6.2,26.19,0.7,28.7,-4.9,-1.8,1.3,4.1,8.41,198,4,156.8329071,0,1
22.176332,42.552623,Europe,Serbia,15/07/2016,83.9,6.2,26.19,0.7,28.7,-4.9,-1.8,1.3,4.1,8.41,198,4,156.8329071,0,1
22.136292,42.411665,Europe,Serbia,15/07/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.267356,42.375947,Europe,Serbia,15/07/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.267356,42.375947,Europe,Serbia,15/07/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.483596,42.467957,Europe,Serbia,15/07/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
44.6811,48.1986,Europe,Russian Federation,12/7/2016,78.9,5.8,29.31,0.2,18,-8.7,-5.8,-2.9,3.7,12.46,145,11,205.4283203,0,1
44.54259,48.20659,Europe,Russian Federation,12/7/2016,78.9,5.8,29.31,0.2,18,-8.7,-5.8,-2.9,3.7,12.46,145,11,205.4283203,0,1
47.299,45.891,Europe,Russian Federation,12/7/2016,78.2,6.3,27.23,0.4,14,-6,-2.8,0.4,4.5,9.17,142,3,455.2953925,2.807019489,1
48.6088,46.1775,Europe,Russian Federation,12/7/2016,75.1,7.2,28.98,0.3,16.4,-8.2,-4.6,-1,3.9,8.43,145,2,464.4057998,0.604885509,1
47.8399,46.0253,Europe,Russian Federation,12/7/2016,76.6,6.8,28.32,0.3,15,-7.3,-3.9,-0.5,4.1,8.73,145,6,344.0539823,0,1
46.7236,47.8062,Europe,Russian Federation,12/7/2016,77.4,6.5,29.61,0.3,14.8,-9.2,-5.9,-2.7,3.6,9.04,143,2,338.480174,1.407825135,1
43.9008,44.0143,Europe,Russian Federation,12/7/2016,77.7,7.5,26.19,0.4,17.3,-4.9,-1.1,2.7,5,11,160,2,409.938094,0.001038502,1
21.482718,41.260628,Europe,North Macedonia,11/7/2016,79.7,7,25.25,0.6,42.3,-4,-0.5,3,4.7,10.15,184,4,258.5664981,0.229738733,1
22.323136,42.277093,Europe,North Macedonia,11/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
21.893802,41.764024,Europe,North Macedonia,11/7/2016,82.3,6.7,24.49,0.5,27.3,-3.3,0.1,3.5,5.2,8.33,154,2,444.8802279,1.41870408,1
21.939485,41.679575,Europe,North Macedonia,11/7/2016,82.3,6.7,24.49,0.5,27.3,-3.3,0.1,3.5,5.2,8.33,154,2,444.8802279,1.41870408,1
21.939485,41.679575,Europe,North Macedonia,11/7/2016,82.3,6.7,24.49,0.5,27.3,-3.3,0.1,3.5,5.2,8.33,154,2,444.8802279,1.41870408,1
22.234604,41.986845,Europe,North Macedonia,11/7/2016,81.1,6.7,23.8,0.6,25.3,-2.7,0.7,4.1,5.2,7.26,185,2,323.7505799,0.091323295,1
22.335239,42.292938,Europe,North Macedonia,11/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.347214,42.229446,Europe,North Macedonia,11/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.135569,42.23729,Europe,North Macedonia,11/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.292378,42.182637,Europe,North Macedonia,11/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.263725,42.18351,Europe,North Macedonia,11/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.276959,42.207359,Europe,North Macedonia,11/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
21.983615,41.821715,Europe,North Macedonia,11/7/2016,82.3,6.7,24.49,0.5,27.3,-3.3,0.1,3.5,5.2,8.33,154,2,444.8802279,1.41870408,1
21.866439,41.900423,Europe,North Macedonia,11/7/2016,82.3,6.7,24.49,0.5,27.3,-3.3,0.1,3.5,5.2,8.33,154,2,444.8802279,1.41870408,1
22.200999,42.240452,Europe,North Macedonia,11/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.426979,42.220383,Europe,North Macedonia,11/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.426979,42.220383,Europe,North Macedonia,11/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.289799,42.122968,Europe,North Macedonia,11/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.285048,41.995249,Europe,North Macedonia,11/7/2016,81.1,6.7,23.8,0.6,25.3,-2.7,0.7,4.1,5.2,7.26,185,2,323.7505799,0.091323295,1
22.16324,41.95544,Europe,North Macedonia,11/7/2016,81.1,6.7,23.8,0.6,25.3,-2.7,0.7,4.1,5.2,7.26,185,2,323.7505799,0.091323295,1
22.280423,42.032812,Europe,North Macedonia,11/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.097452,41.966196,Europe,North Macedonia,11/7/2016,81.1,6.7,23.8,0.6,25.3,-2.7,0.7,4.1,5.2,7.26,185,2,323.7505799,0.091323295,1
22.385748,42.188587,Europe,North Macedonia,11/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.280402,42.032787,Europe,North Macedonia,11/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.388915,41.753847,Europe,North Macedonia,11/7/2016,81.1,6.7,23.8,0.6,25.3,-2.7,0.7,4.1,5.2,7.26,185,2,323.7505799,0.091323295,1
20.405,41.5314,Europe,Albania,8/7/2016,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,4,1087.326487,0,1
21.534275,41.336525,Europe,North Macedonia,8/7/2016,77.6,7.1,25.57,0.5,30.5,-4.3,-0.7,2.9,4.6,9.26,148,4,288.6722564,0.183393098,1
21.836404,41.696268,Europe,North Macedonia,8/7/2016,82.3,6.7,24.49,0.5,27.3,-3.3,0.1,3.5,5.2,8.33,154,2,444.8802279,1.41870408,1
21.838051,41.689386,Europe,North Macedonia,8/7/2016,82.3,6.7,24.49,0.5,27.3,-3.3,0.1,3.5,5.2,8.33,154,2,444.8802279,1.41870408,1
21.309554,42.001421,Europe,North Macedonia,8/7/2016,82.4,6.3,26.58,0.7,40.8,-5.3,-2.1,1.1,3.8,9.55,176,4,479.1821589,0.44076624,1
22.197314,42.023995,Europe,North Macedonia,8/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.182624,41.916178,Europe,North Macedonia,8/7/2016,81.1,6.7,23.8,0.6,25.3,-2.7,0.7,4.1,5.2,7.26,185,2,323.7505799,0.091323295,1
22.138702,42.187947,Europe,North Macedonia,8/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.37084,42.28238,Europe,North Macedonia,8/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.397674,42.223732,Europe,North Macedonia,8/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.37084,42.28238,Europe,North Macedonia,8/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.139639,42.164554,Europe,North Macedonia,8/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.397674,42.223732,Europe,North Macedonia,8/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.426979,42.220723,Europe,North Macedonia,8/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.361909,42.212261,Europe,North Macedonia,8/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
21.956487,41.817848,Europe,North Macedonia,8/7/2016,82.3,6.7,24.49,0.5,27.3,-3.3,0.1,3.5,5.2,8.33,154,2,444.8802279,1.41870408,1
21.953485,41.187847,Europe,North Macedonia,8/7/2016,77.6,7.1,25.57,0.5,30.5,-4.3,-0.7,2.9,4.6,9.26,148,4,288.6722564,0.183393098,1
22.163044,41.981504,Europe,North Macedonia,8/7/2016,81.1,6.7,23.8,0.6,25.3,-2.7,0.7,4.1,5.2,7.26,185,2,323.7505799,0.091323295,1
22.08379,42.235352,Europe,North Macedonia,8/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
21.714819,43.015375,Europe,Serbia,8/7/2016,86.2,5.9,24.6,0.5,31.2,-3.4,-0.4,2.6,4.9,7.6,157,2,485.577697,0,1
21.80022,42.317591,Europe,Serbia,8/7/2016,82.8,6.5,25.15,0.6,29.1,-3.9,-0.6,2.7,4.6,8.24,174,2,620.4410395,0.374475001,1
21.774344,42.379685,Europe,Serbia,8/7/2016,82.8,6.5,25.15,0.6,29.1,-3.9,-0.6,2.7,4.6,8.24,174,2,620.4410395,0.374475001,1
22.120958,42.657368,Europe,Serbia,8/7/2016,83.9,6.2,26.19,0.7,28.7,-4.9,-1.8,1.3,4.1,8.41,198,4,156.8329071,0,1
22.08582,42.64162,Europe,Serbia,8/7/2016,83.9,6.2,26.19,0.7,28.7,-4.9,-1.8,1.3,4.1,8.41,198,4,156.8329071,0,1
22.07161,42.69403,Europe,Serbia,8/7/2016,83.9,6.2,26.19,0.7,28.7,-4.9,-1.8,1.3,4.1,8.41,198,4,156.8329071,0,1
22.162513,42.406234,Europe,Serbia,8/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.041277,42.317962,Europe,Serbia,8/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.509951,42.918997,Europe,Serbia,8/7/2016,86.6,6,26.29,0.6,28.7,-5,-2,1,4.1,7.55,169,4,330.1806536,0.532052647,1
22.124877,42.442205,Europe,Serbia,8/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.124877,42.442205,Europe,Serbia,8/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.124877,42.442205,Europe,Serbia,8/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.124877,42.442205,Europe,Serbia,8/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.124877,42.442205,Europe,Serbia,8/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.370843,42.68864,Europe,Serbia,8/7/2016,83.9,6.2,26.19,0.7,28.7,-4.9,-1.8,1.3,4.1,8.41,198,4,156.8329071,0,1
22.40561,42.53627,Europe,Serbia,8/7/2016,83.9,6.2,26.19,0.7,28.7,-4.9,-1.8,1.3,4.1,8.41,198,4,156.8329071,0,1
22.41756,42.53577,Europe,Serbia,8/7/2016,83.9,6.2,26.19,0.7,28.7,-4.9,-1.8,1.3,4.1,8.41,198,4,156.8329071,0,1
21.895611,42.397145,Europe,Serbia,8/7/2016,82.8,6.5,25.15,0.6,29.1,-3.9,-0.6,2.7,4.6,8.24,174,2,620.4410395,0.374475001,1
22.38332,42.45146,Europe,Serbia,8/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.38332,42.45146,Europe,Serbia,8/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.38332,42.45146,Europe,Serbia,8/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.162513,42.406234,Europe,Serbia,8/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.162513,42.406234,Europe,Serbia,8/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.224826,42.388237,Europe,Serbia,8/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.267356,42.441062,Europe,Serbia,8/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.229204,42.426228,Europe,Serbia,8/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.229204,42.426228,Europe,Serbia,8/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.433224,42.416436,Europe,Serbia,8/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.433224,42.416436,Europe,Serbia,8/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.33971,42.39973,Europe,Serbia,8/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.313532,42.435639,Europe,Serbia,8/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.313532,42.435639,Europe,Serbia,8/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
22.27827,42.58946,Europe,Serbia,8/7/2016,83.9,6.2,26.19,0.7,28.7,-4.9,-1.8,1.3,4.1,8.41,198,4,156.8329071,0,1
22.02209,42.62109,Europe,Serbia,8/7/2016,83.9,6.2,26.19,0.7,28.7,-4.9,-1.8,1.3,4.1,8.41,198,4,156.8329071,0,1
22.102647,42.551985,Europe,Serbia,8/7/2016,83.9,6.2,26.19,0.7,28.7,-4.9,-1.8,1.3,4.1,8.41,198,4,156.8329071,0,1
21.619945,42.327424,Europe,Serbia,8/7/2016,82.8,6.5,25.15,0.6,29.1,-3.9,-0.6,2.7,4.6,8.24,174,2,620.4410395,0.374475001,1
21.619945,42.327424,Europe,Serbia,8/7/2016,82.8,6.5,25.15,0.6,29.1,-3.9,-0.6,2.7,4.6,8.24,174,2,620.4410395,0.374475001,1
40.38,45.365,Europe,Russian Federation,4/7/2016,78.5,6.9,23.91,0.6,55.2,-2.8,0.7,4.2,5.2,13.14,154,2,421.3581054,0.001903942,1
46.4403,45.1286,Europe,Russian Federation,4/7/2016,79.7,6,26.39,0.3,13.8,-5.1,-2.1,0.9,4.8,9.98,144,9,363.6446896,8.095111836,1
44.8445,47.0478,Europe,Russian Federation,4/7/2016,79.3,5.7,28.98,0.2,15.1,-8.2,-5.3,-2.5,3.9,10.45,145,9,482.7575596,3.642375659,1
44.8486,47.0861,Europe,Russian Federation,4/7/2016,79.3,5.7,28.98,0.2,15.1,-8.2,-5.3,-2.5,3.9,10.45,145,9,482.7575596,3.642375659,1
45.1842,47.2929,Europe,Russian Federation,4/7/2016,79.2,6,28.84,0.2,14.1,-8,-5,-2,4,9.69,144,9,404.5123082,3.734064298,1
45.2517,46.5694,Europe,Russian Federation,4/7/2016,80.7,5.9,28.48,0.2,13.1,-7.5,-4.5,-1.6,4.2,9.24,146,9,522.6353639,6.599329098,1
44.93,46.86,Europe,Russian Federation,4/7/2016,79.6,5.8,28.32,0.2,13.5,-7.3,-4.4,-1.5,4.2,10.59,145,9,585.9367149,0.205573087,1
44.967452,46.957308,Europe,Russian Federation,4/7/2016,79.6,5.8,28.32,0.2,13.5,-7.3,-4.4,-1.5,4.2,10.59,145,9,585.9367149,0.205573087,1
44.8527,47.0639,Europe,Russian Federation,4/7/2016,79.3,5.7,28.98,0.2,15.1,-8.2,-5.3,-2.5,3.9,10.45,145,9,482.7575596,3.642375659,1
45.1628,47.2665,Europe,Russian Federation,4/7/2016,79.2,6,28.84,0.2,14.1,-8,-5,-2,4,9.69,144,9,404.5123082,3.734064298,1
45.579,46.165,Europe,Russian Federation,4/7/2016,80.7,6.1,28.09,0.2,12.4,-7,-3.9,-0.9,4.4,8.28,146,9,453.365631,7.073256795,1
45.0515,46.4806,Europe,Russian Federation,4/7/2016,80.9,6,27.67,0.3,11.5,-6.5,-3.5,-0.5,4.4,9.11,144,9,457.8971954,6.639953342,1
44.059752,46.622215,Europe,Russian Federation,4/7/2016,79.7,5.6,28.4,0.2,15.2,-7.4,-4.6,-1.8,4.2,11.55,158,9,723.1795656,0.000206595,1
46.53888,45.093718,Europe,Russian Federation,4/7/2016,79.9,6,26.29,0.4,14.6,-5,-2,1,4.8,9.03,143,3,837.3508219,6.61241813,1
45.9868,45.2897,Europe,Russian Federation,4/7/2016,80.9,6,26.48,0.3,13.9,-5.2,-2.2,0.8,4.8,9.58,143,3,575.6523065,6.39157433,1
45.43,46.49,Europe,Russian Federation,4/7/2016,80.9,6,27.67,0.3,11.5,-6.5,-3.5,-0.5,4.4,9.11,144,9,457.8971954,6.639953342,1
46.86478,45.427111,Europe,Russian Federation,4/7/2016,79.9,6,26.29,0.4,14.6,-5,-2,1,4.8,9.03,143,3,837.3508219,6.61241813,1
46.933271,45.264727,Europe,Russian Federation,4/7/2016,79.9,6,26.29,0.4,14.6,-5,-2,1,4.8,9.03,143,3,837.3508219,6.61241813,1
46.853011,45.436687,Europe,Russian Federation,4/7/2016,79.9,6,26.29,0.4,14.6,-5,-2,1,4.8,9.03,143,3,837.3508219,6.61241813,1
45.016,45.337,Europe,Russian Federation,4/7/2016,80.9,6,26.48,0.3,12.8,-5.2,-2.2,0.8,4.8,10.01,147,2,243.229929,0.060483994,1
44.799,45.517,Europe,Russian Federation,4/7/2016,81,6,27.32,0.3,14.1,-6.1,-3.1,-0.1,4.5,10.78,153,3,554.3371843,0.000390729,1
45.391,44.732,Europe,Russian Federation,4/7/2016,80.7,6,25.78,0.4,14.8,-4.5,-1.5,1.5,5,10.47,146,9,295.7702871,0.020674733,1
45.13,44.94,Europe,Russian Federation,4/7/2016,80.7,6,25.78,0.4,14.8,-4.5,-1.5,1.5,5,10.47,146,9,295.7702871,0.020674733,1
44.566,44.268,Europe,Russian Federation,4/7/2016,80.5,6.7,25.78,0.4,18.6,-4.5,-1.1,2.3,5.1,11.24,151,2,272.8453586,0.000128731,1
